Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get/key_43,723,0,1000,1028.7206085753803,79,2917,115.56016597510373,2.416825396595917,0.0,1000,1100,1200,1200,1400,1600,1900,2000,2900,2900,2900
GET,/get/key_44,660,0,1000,1037.8954545454546,92,3183,115.97878787878788,2.2062306524941984,0.0,1000,1100,1200,1200,1400,1600,2000,2300,3200,3200,3200
GET,/get/key_45,684,0,1000,1031.2748538011697,78,3678,114.91666666666667,2.2864572216758057,0.0,1000,1100,1200,1200,1400,1600,2000,2400,3700,3700,3700
GET,/get/key_46,660,0,1000,1034.040909090909,80,3300,113.74848484848485,2.2062306524941984,0.0,1000,1100,1200,1200,1400,1500,2000,2300,3300,3300,3300
GET,/get/key_47,696,0,1000,1011.9123563218391,94,2908,115.5919540229885,2.3265705062666093,0.0,1000,1100,1200,1200,1300,1500,1800,2000,2900,2900,2900
GET,/get/key_48,692,0,1000,1039.913294797688,86,2762,115.15173410404624,2.313199411403008,0.0,1000,1100,1200,1200,1400,1600,1700,1900,2800,2800,2800
GET,/get/key_49,733,0,1000,1041.0668485675308,84,3061,113.75579809004093,2.4502531337549205,0.0,1000,1100,1200,1200,1400,1600,2000,2200,3100,3100,3100
GET,/get/key_5,663,0,1000,1031.1659125188537,77,3027,114.56259426847662,2.2162589736418994,0.0,1000,1100,1200,1200,1400,1500,1800,2200,3000,3000,3000
GET,/get/key_50,707,0,1000,1035.5601131541725,83,3003,115.58698727015559,2.3633410171415123,0.0,1000,1100,1200,1200,1300,1500,1800,2300,3000,3000,3000
GET,/get/key_51,651,0,1000,1034.099846390169,84,2806,114.92012288786482,2.1761456890510957,0.0,1000,1100,1200,1200,1300,1600,2000,2200,2800,2800,2800
