Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1650824053,500,,Aggregated,762.800000,0.000000,580,690,780,830,980,1100,1300,1400,1700,2100,2600,110067,0,580,615.0628071992513,75,2582,183.56629144066795
1650824054,500,,Aggregated,766.900000,0.000000,580,690,780,830,990,1100,1300,1400,1700,2100,2600,110822,0,580,615.192452762087,75,2582,183.57466928949125
1650824055,500,,Aggregated,788.500000,0.000000,580,690,780,830,990,1100,1300,1400,1700,2100,2600,111636,0,580,615.3906714679853,75,2582,183.56000752445448
1650824056,500,,Aggregated,782.000000,0.000000,580,690,780,830,990,1100,1300,1400,1700,2100,2600,112400,0,580,615.5481138790036,75,2582,183.57239323843416
1650824057,500,,Aggregated,762.000000,0.000000,580,690,780,830,990,1100,1300,1400,1700,2100,2600,113182,0,580,616.2076213532187,75,2582,183.55087381385732
1650824058,500,,Aggregated,754.900000,0.000000,580,690,780,840,990,1100,1300,1400,1700,2100,2600,113847,0,580,616.6216413256388,75,2582,183.5484114645094
1650824059,500,,Aggregated,749.400000,0.000000,580,690,780,840,990,1100,1200,1400,1700,2100,2600,114625,0,580,617.0393195201744,75,2582,183.55099672846237
1650824060,500,,Aggregated,747.200000,0.000000,580,690,780,840,990,1100,1200,1400,1700,2100,2600,115378,0,580,617.2164364090207,75,2582,183.56548042087746
1650824061,500,,Aggregated,749.400000,0.000000,580,690,780,840,990,1100,1200,1400,1700,2100,2600,115932,0,580,617.3822068108891,75,2582,183.5424300451989
1650824062,500,,Aggregated,749.600000,0.000000,580,690,780,840,990,1100,1200,1400,1700,2100,2600,116765,0,580,617.7460540401662,75,2582,183.54203742559844
1650824063,500,,Aggregated,743.800000,0.000000,580,690,780,840,990,1100,1200,1400,1700,2100,2600,117468,0,580,618.0427776075186,75,2582,183.55919910103177
1650824064,500,,Aggregated,732.800000,0.000000,580,690,780,840,990,1100,1200,1400,1700,2100,2600,118214,0,580,618.2331026781937,75,2582,183.54800615832303
1650824065,500,,Aggregated,727.900000,0.000000,580,690,780,840,1000,1100,1200,1400,1700,2100,2600,119062,0,580,618.4219314306832,75,2582,183.5580453881171
1650824066,500,,Aggregated,735.800000,0.000000,580,690,780,840,1000,1100,1200,1400,1700,2100,2600,119868,0,580,618.3808856408716,75,2582,183.5452831447926
1650824067,500,,Aggregated,745.500000,0.000000,580,690,780,840,1000,1100,1200,1400,1700,2000,2600,120694,0,580,618.4073359073359,75,2582,183.54878452947122
1650824068,500,,Aggregated,763.100000,0.000000,580,690,780,840,1000,1100,1200,1400,1700,2100,2600,121508,0,580,618.4273628073871,75,2582,183.55036705402114
1650824069,500,,Aggregated,771.100000,0.000000,580,690,780,840,1000,1100,1200,1400,1700,2100,2600,122369,0,580,618.4736657159901,75,2582,183.54355269717004
1650824070,500,,Aggregated,778.500000,0.000000,580,690,780,840,1000,1100,1200,1400,1700,2100,2600,123140,0,580,618.6262790319961,75,2582,183.55187591359427
1650824071,500,,Aggregated,775.400000,0.000000,580,690,780,840,1000,1100,1200,1400,1700,2100,2600,123970,0,580,618.6201016374929,75,2582,183.55949019924176
1650824072,500,,Aggregated,774.700000,0.000000,580,690,780,840,1000,1100,1200,1400,1700,2100,2600,124760,0,580,618.812784546329,75,2582,183.54880570695735
1650824073,500,,Aggregated,782.700000,0.000000,580,690,780,840,1000,1100,1200,1400,1700,2100,2600,125585,0,580,618.993677588884,75,2582,183.54724688458018
